Pair ID,Species,Strain,StrainType,Generation,LOC,F_ID,M_ID,Npup,N_M,N_F,BirthDate,Wean Date,Parity,IBI,PrevLitterSize,Notes
1315,PECA,IS,STOCK,NA,UCD,1315,,3,1,2,11/18/15,,5,37,3,
1315,PECA,IS,STOCK,NA,UCD,1315,,2,1,1,12/21/15,,6,33,3,
1315,PECA,IS,STOCK,NA,UCD,1315,,2,0,2,1/25/16,,7,35,2,
1315,PECA,IS,STOCK,NA,UCD,1315,,3,1,2,2/28/16,,8,34,2,
1315,PECA,IS,STOCK,NA,UCD,1315,,2,0,2,4/3/16,,9,35,3,
1315,PECA,IS,STOCK,NA,UCD,1315,,2,1,1,5/8/16,,10,35,2,
1315,PECA,IS,STOCK,NA,UCD,1315,,2,1,1,6/10/16,,11,33,2,
1315,PECA,IS,STOCK,NA,UCD,1315,,3,2,1,7/10/16,,12,30,2,
1315,PECA,IS,STOCK,NA,UCD,1315,,2,0,2,8/14/16,,13,35,3,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,1,0,4/8/15,,1,,NA,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,6/25/15,,2,78,1,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,7/30/15,,3,35,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,9/6/15,,4,38,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,0,1,10/14/15,,5,38,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,2,0,11/16/15,,6,33,1,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,1/25/16,,7,70,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,2,0,4/2/16,,8,68,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,0,1,5/8/16,,9,36,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,0,1,6/14/16,,10,37,1,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,7/19/16,,11,35,1,Potential typo. 11104 was in 11103 data set
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,8/24/16,,12,36,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,0,2,9/27/16,,13,34,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,1,0,12/20/16,,14,84,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,2,0,2/27/17,,15,69,1,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,1,0,4/4/17,,16,36,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,1,1,5/8/17,,17,34,1,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,0,1,7/22/17,,18,75,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,2,0,8/23/17,,19,32,1,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,2,0,9/27/17,,20,35,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,2,2,0,1/9/18,,21,104,2,
1317,PECA,IS,STOCK,NA,UCD,1317,,1,1,0,4/2/18,,22,83,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,3,2,1,3/18/15,,1,,NA,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,4/30/15,,2,43,3,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,6/5/15,,3,36,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,1,1,9/1/15,,4,88,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,10/2/15,,5,31,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,2/8/16,,6,129,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,1,1,3/13/16,,7,34,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,1,1,0,4/16/16,,8,34,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,1,0,1,5/20/16,,9,34,1,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,7/8/16,,10,49,1,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,8/10/16,,11,33,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,1,1,9/14/16,,12,35,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,0,2,2/11/17,,13,150,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,3,2,1,4/17/17,,14,65,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,3,2,1,8/14/17,,15,119,3,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,1,1,10/5/17,,16,52,3,
1324,PECA,IS,STOCK,NA,UCD,1324,,2,2,0,11/10/17,,17,36,2,
1324,PECA,IS,STOCK,NA,UCD,1324,,3,0,3,12/12/17,,18,32,2,
1358,PECA,IS,STOCK,NA,UCD,1358,,2,1,1,7/20/15,,1,,NA,
1358,PECA,IS,STOCK,NA,UCD,1358,,2,1,1,9/21/15,,2,63,2,
1358,PECA,IS,STOCK,NA,UCD,1358,,2,1,1,10/25/15,,3,34,2,
1358,PECA,IS,STOCK,NA,UCD,1358,,1,1,0,11/27/15,,4,33,2,
1358,PECA,IS,STOCK,NA,UCD,1358,,1,0,1,12/29/15,,5,32,1,
1358,PECA,IS,STOCK,NA,UCD,1358,,1,0,1,1/31/16,,6,33,1,
1358,PECA,IS,STOCK,NA,UCD,1358,,1,0,1,3/7/16,,7,36,1,
1358,PECA,IS,STOCK,NA,UCD,1358,,1,0,1,4/7/16,,8,31,1,
1434,PECA,IS,STOCK,NA,UCD,1434,,3,1,2,8/18/16,,1,,NA,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,1,1,9/25/17,,1,,NA,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,1,1,11/13/17,,2,49,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,1,1,1/9/18,,3,57,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,1,0,1,4/13/18,,4,94,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,3,2,1,5/31/18,,5,48,1,
1922,PECA,IS,STOCK,NA,UCD,1922,,3,2,1,7/22/18,,6,52,3,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,0,2,9/11/18,,7,51,3,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,2,0,11/2/18,,8,52,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,2,0,12/25/18,,9,53,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,1,1,2/12/19,,10,49,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,0,2,3/31/19,,11,47,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,1,1,5/18/19,,12,48,2,
1922,PECA,IS,STOCK,NA,UCD,1922,,2,0,2,7/9/19,,13,52,2,
1936,PECA,IS,STOCK,NA,UCD,1936,,1,0,1,1/23/18,,1,,NA,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,1,2,1/8/16,,1,,NA,
2008,PECA,IS,STOCK,NA,UCD,2008,,2,1,1,1/9/18,,2,732,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,0,3,2/10/18,,3,32,2,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,2,1,3/17/18,,4,35,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,2,1,4/18/18,,5,32,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,2,1,1,5/23/18,,6,35,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,1,2,6/25/18,,7,33,2,
2008,PECA,IS,STOCK,NA,UCD,2008,,1,1,0,7/30/18,,8,35,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,1,2,8/28/18,,9,29,1,
2008,PECA,IS,STOCK,NA,UCD,2008,,2,1,1,9/30/18,,10,33,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,2,1,2/10/19,,11,133,2,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,2,1,4/17/19,,12,66,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,2,1,6/24/19,,13,68,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,2,1,1,8/30/19,,14,67,3,
2008,PECA,IS,STOCK,NA,UCD,2008,,3,2,1,10/2/19,,15,33,2,
2008,PECA,IS,STOCK,NA,UCD,2008,,1,1,0,11/8/19,,16,37,3,
2073,PECA,IS,STOCK,NA,UCD,2073,,1,1,0,7/29/18,,1,,NA,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,0,2,9/28/18,,2,61,1,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,0,2,1/6/19,,3,100,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,1,0,1,2/11/19,,4,36,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,0,2,3/16/19,,5,33,1,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,1,1,4/17/19,,6,32,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,1,1,5/21/19,,7,34,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,1,1,6/24/19,,8,34,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,0,2,7/26/19,,9,32,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,1,1,8/28/19,,10,33,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,2,0,2,10/3/19,,11,36,2,
2073,PECA,IS,STOCK,NA,UCD,2073,,3,1,2,11/8/19,,12,36,2,
2381,PECA,IS,STOCK,NA,UCD,2381,,1,0,1,7/20/19,,1,,NA,
2381,PECA,IS,STOCK,NA,UCD,2381,,2,0,2,8/19/19,,2,30,1,
2381,PECA,IS,STOCK,NA,UCD,2381,,2,2,0,10/23/19,,3,65,2,
2381,PECA,IS,STOCK,NA,UCD,2381,,2,2,0,11/25/19,,4,33,2,
2381,PECA,IS,STOCK,NA,UCD,2381,,3,3,0,1/14/20,,5,50,2,
2881,PECA,IS,STOCK,NA,UCD,2881,,1,1,0,8/13/14,,1,,NA,
10462x10957,PECA,IS,STOCK,NA,HA,10462,10957,2,1,1,1/14/17,,1,,NA,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,3,1,2,3/29/17,,2,74,2,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,3,1,2,4/18/17,,3,20,3,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,3,1,2,5/8/17,,4,20,3,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,4,0,4,6/12/17,,5,35,3,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,3,1,2,7/22/17,,6,40,4,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,3,2,1,8/28/17,,7,37,3,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,4,2,2,10/2/17,,8,35,3,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,3,2,1,11/13/17,,9,42,4,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,4,0,4,12/15/17,,10,32,3,
10642x10957,PECA,IS,STOCK,NA,HA,10642,10957,4,2,2,2/26/18,,11,73,4,
10643x10742,PECA,IS,STOCK,NA,HA,10643,10742,3,1,2,2/24/17,,1,,NA,
10643x10742,PECA,IS,STOCK,NA,HA,10643,10742,4,2,2,3/27/17,,2,31,3,
10740x10887,PECA,IS,STOCK,NA,HA,10740,10887,3,0,3,1/5/17,,1,,NA,
10740x10887,PECA,IS,STOCK,NA,HA,10740,10887,3,1,2,2/10/17,,2,36,3,
10740x10887,PECA,IS,STOCK,NA,HA,10740,10887,2,0,2,3/16/17,,3,34,3,
11248x12979,PECA,IS,STOCK,NA,HA,11248,12979,1,0,1,3/11/17,,1,,NA,
11255x12097,PECA,IS,STOCK,NA,HA,11255,12097,2,1,1,2/18/17,,1,,NA,
1159A,PECA,IS,STOCK,NA,UCD,1159A,,2,2,0,10/1/15,,1,,NA,
11611x12094,PECA,IS,STOCK,NA,HA,11611,12094,2,2,0,2/24/17,,1,,NA,
11612x10888,PECA,IS,STOCK,NA,HA,11612,10888,2,1,1,12/28/16,,1,,NA,
11612x10888,PECA,IS,STOCK,NA,HA,11612,10008,2,1,1,1/31/17,,2,34,2,
11612x10888,PECA,IS,STOCK,NA,HA,11612,10888,3,2,1,3/22/17,,3,50,2,
12390x11257,PECA,IS,STOCK,NA,HA,12390,11257,3,1,2,3/12/17,,1,,NA,
12415x12911,PECA,IS,STOCK,NA,HA,12415,12911,2,2,0,3/17/17,,1,,NA,
12746x12912,PECA,IS,STOCK,NA,HA,12746,12912,2,0,2,3/9/17,,1,,NA,
12910x12095,PECA,IS,STOCK,NA,HA,12910,12095,3,0,3,2/18/17,,1,,NA,
12910x12095,PECA,IS,STOCK,NA,HA,12910,12095,3,1,2,3/24/17,,2,34,3,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,1,0,1,10/14/15,,1,,NA,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,2,0,4/18/16,,2,187,1,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,2,0,5/20/16,,3,32,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,1,1,0,6/21/16,,4,32,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,3,1,2,7/26/16,,5,34,1,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,3,1,2,8/30/16,,6,35,3,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,0,2,10/5/16,,7,36,3,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,1,1,11/9/16,,8,35,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,2,0,12/13/16,,9,34,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,1,1,1/12/17,,10,30,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,1,1,2/16/17,,11,35,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,1,1,3/24/17,,12,36,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,3,0,3,4/24/17,,13,31,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,1,1,8/1/17,,14,99,3,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,2,0,2,9/3/17,,15,33,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,1,0,1,11/11/17,,16,69,2,
1324A,PECA,IS,STOCK,NA,UCD,1324A,,3,1,2,12/13/17,,17,32,1,
1331B,PECA,IS,STOCK,NA,UCD,1331B,,2,1,1,8/4/15,,1,,NA,
13x70,PECA,IS,STOCK,NA,HA,13,70,2,1,1,8/26/16,,1,,NA,
13X70,PECA,IS,STOCK,NA,HA,13,70,3,1,2,9/30/16,,1,,NA,
13X70,PECA,IS,STOCK,NA,HA,13,70,3,2,1,10/28/16,,2,28,3,
13X70,PECA,IS,STOCK,NA,HA,13,70,1,0,1,12/9/16,,3,41,3,
13X70,PECA,IS,STOCK,NA,HA,13,70,3,1,2,1/9/17,,4,30,1,
13X70,PECA,IS,STOCK,NA,HA,13,70,1,0,1,2/9/17,,5,30,3,
13X70,PECA,IS,STOCK,NA,HA,13,70,2,2,0,3/15/17,,6,34,1,
13X70,PECA,IS,STOCK,NA,HA,13,70,2,0,2,4/18/17,,7,34,2,
13X70,PECA,IS,STOCK,NA,HA,13,70,2,2,0,6/24/17,,8,67,2,
13X70,PECA,IS,STOCK,NA,HA,13,70,2,0,2,7/26/17,,9,32,2,
13X70,PECA,IS,STOCK,NA,HA,13,70,3,2,1,8/28/17,,10,32,2,
13X70,PECA,IS,STOCK,NA,HA,13,70,1,1,0,10/2/17,,11,34,3,
13X70,PECA,IS,STOCK,NA,HA,13,70,2,1,1,11/5/17,,12,33,1,
13X70,PECA,IS,STOCK,NA,HA,13,70,2,1,1,12/6/17,,13,31,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,1,0,1,9/8/15,,1,,NA,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,0,3,10/8/15,,2,30,1,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,1,1,11/11/15,,3,34,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,2,1,12/16/15,,4,35,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,1,2,1/18/16,,5,33,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,2,0,3/12/16,,6,54,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,1,1,4/18/16,,7,37,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,2,1,5/19/16,,8,31,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,0,2,6/21/16,,9,33,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,1,1,7/26/16,,10,35,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,3,0,8/26/16,,11,31,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,2,0,10/2/16,,12,37,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,1,0,1,11/4/16,,13,33,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,1,2,12/26/16,,14,52,1,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,1,0,1,1/30/17,,15,35,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,0,2,3/2/17,,16,31,1,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,2,1,5/8/17,,17,67,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,3,2,1,6/10/17,,18,33,3,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,1,1,7/18/17,,19,38,3,
1414c,PECA,IS,STOCK,NA,UCD,1414c,,2,0,2,8/20/17,,20,33,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,1,1,9/20/17,,21,31,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,0,2,10/29/17,,22,39,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,2,2,0,11/28/17,,23,30,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,1,1,0,3/6/18,,24,98,2,
1414C,PECA,IS,STOCK,NA,UCD,1414C,,1,0,1,5/25/18,,25,80,1,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,1,0,1,4/8/16,,1,,NA,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,1,1,0,5/12/16,,2,34,1,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,2,1,1,6/15/16,,3,34,1,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,3,1,2,7/21/16,,4,36,2,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,3,1,2,8/31/16,,5,41,3,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,2,0,2,10/5/16,,6,35,3,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,3,1,2,11/9/16,,7,35,2,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,1,0,1,12/20/16,,8,41,3,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,1,0,1,1/21/17,,9,32,1,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,3,2,1,3/13/17,,10,51,1,
1434A,PECA,IS,STOCK,NA,UCD,1434A,,1,0,1,5/9/17,,11,57,3,
1434B,PECA,IS,STOCK,NA,UCD,1434B,,2,0,2,4/2/16,,1,,NA,
1434B,PECA,IS,STOCK,NA,UCD,1434B,,2,2,0,5/8/16,,2,36,2,
1434B,PECA,IS,STOCK,NA,UCD,1434B,,2,1,1,6/10/16,,3,33,2,
1434B,PECA,IS,STOCK,NA,UCD,1434B,,2,1,1,7/16/16,,4,36,2,
1434B,PECA,IS,STOCK,NA,UCD,1434B,,3,0,3,9/21/16,,5,67,2,
1434B,PECA,IS,STOCK,NA,UCD,1434B,,3,1,2,10/26/16,,6,35,3,
16998x17178,PECA,IS,STOCK,NA,HA,16998,17178,1,0,1,12/22/17,,1,,NA,
16998x17178,PECA,IS,STOCK,NA,HA,16998,17178,3,1,2,1/22/18,,2,31,1,
16998x17178,PECA,IS,STOCK,NA,HA,16998,17178,1,0,1,2/23/18,,3,32,3,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,2,0,3/31/18,,1,,NA,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,0,1,5/4/18,,2,34,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,1,1,6/8/18,,3,35,1,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,3,1,2,7/10/18,,4,32,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,2,0,8/19/18,,5,40,3,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,3,1,2,9/23/18,,6,35,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,1,1,10/27/18,,7,34,3,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,0,1,12/2/18,,8,36,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,0,2,1/4/19,,9,33,1,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,1,1,2/7/19,,10,34,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,0,1,3/14/19,,11,35,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,1,1,4/16/19,,12,33,1,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,0,2,5/20/19,,13,34,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,2,1,1,7/15/19,,14,56,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,0,1,8/20/19,,15,36,2,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,0,1,9/18/19,,16,29,1,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,1,0,11/29/19,,17,72,1,
17875x17472,PECA,IS,STOCK,NA,HA,17875,17472,1,1,0,1/22/20,,18,54,1,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,1,0,1,7/13/18,,1,,NA,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,3,3,0,8/19/18,,2,37,1,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,2,1,1,9/22/18,,3,34,3,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,2,1,1,11/12/18,,4,51,2,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,2,2,0,1/5/19,,5,54,2,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,3,0,3,2/27/19,,6,53,2,
18907x18521,PECA,IS,STOCK,NA,HA,18907,18521,3,1,2,4/21/19,,7,53,3,
19369x19373,PECA,IS,STOCK,NA,HA,19369,19373,1,1,0,7/15/18,,1,,NA,
19369x19373,PECA,IS,STOCK,NA,HA,19369,19373,2,0,2,9/24/18,,2,71,1,
19369x19373,PECA,IS,STOCK,NA,HA,19369,19373,1,0,1,10/30/18,,3,36,2,
1976B,PECA,IS,STOCK,NA,UCD,1976B,,1,1,0,1/17/18,,1,,NA,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,2,2,0,1/16/18,,1,,NA,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,1,1,0,2/19/18,,2,34,2,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,2,1,1,3/19/18,,3,28,1,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,4,1,3,4/23/18,,4,35,2,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,1,2,5/25/18,,5,32,4,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,4,1,3,6/26/18,,6,32,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,1,2,7/29/18,,7,33,4,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,4,2,2,9/1/18,,8,34,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,1,2,10/2/18,,9,31,4,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,4,2,2,11/3/18,,10,32,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,5,3,2,12/6/18,,11,33,4,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,3,0,1/8/19,,12,33,5,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,0,3,2/10/19,,13,33,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,1,2,3/13/19,,14,31,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,3,0,4/15/19,,15,33,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,4,0,4,5/18/19,,16,33,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,4,2,2,6/20/19,,17,33,4,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,3,1,2,8/7/19,,18,48,4,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,2,2,0,9/9/19,,19,33,3,
1999a,PECA,IS,STOCK,NA,UCD,1999a,,2,1,1,12/14/19,,20,96,2,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,1,0,1,2/12/18,,1,,NA,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,2,1,1,4/14/18,,2,61,1,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,2,0,2,6/2/18,,3,49,2,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,2,1,1,8/14/18,,4,73,2,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,2,1,1,10/11/18,,5,58,2,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,2,1,1,11/28/18,,6,48,2,
2004a,PECA,IS,STOCK,NA,UCD,2004a,,2,1,1,1/13/19,,7,46,2,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,1,0,1,2/11/19,,1,,NA,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,2,0,2,3/17/19,,2,34,1,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,1,1,0,5/14/19,,3,58,2,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,2,0,2,6/14/19,,4,31,1,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,1,1,0,8/20/19,,5,67,2,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,2,0,2,9/21/19,,6,32,1,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,1,0,1,10/26/19,,7,35,2,
20764x21350,PECA,IS,STOCK,NA,HA,20764,21350,1,0,1,1/20/20,,8,86,1,
21185x20686,PECA,IS,STOCK,NA,HA,21185,20686,3,1,2,7/11/19,,1,,NA,
21776x20868,PECA,IS,STOCK,NA,HA,21776,20686,2,0,2,9/18/19,,1,,NA,
21776x20868,PECA,IS,STOCK,NA,HA,21776,20686,3,1,2,10/22/19,,2,34,2,
21776x20868,PECA,IS,STOCK,NA,HA,21776,20686,2,1,1,11/27/19,,3,36,3,
21776x20868,PECA,IS,STOCK,NA,HA,21776,20686,3,1,2,12/31/19,,4,34,2,
34X83,PECA,IS,STOCK,NA,HA,34,83,4,3,1,8/23/16,,1,,NA,
34X83,PECA,IS,STOCK,NA,HA,34,83,2,2,0,11/21/16,,2,88,4,
34X83,PECA,IS,STOCK,NA,HA,34,83,1,1,0,12/23/16,,3,32,2,
34X83,PECA,IS,STOCK,NA,HA,34,83,2,0,2,3/20/17,,4,87,1,
34X83,PECA,IS,STOCK,NA,HA,34,83,3,3,0,5/15/17,,5,56,2,
34X83,PECA,IS,STOCK,NA,HA,34,83,2,2,0,8/11/17,,6,88,3,
34X83,PECA,IS,STOCK,NA,HA,34,83,3,2,1,11/22/17,,7,103,2,
34X83,PECA,IS,STOCK,NA,HA,34,83,2,1,1,12/29/17,,8,37,3,
53x69,PECA,IS,STOCK,NA,HA,53,69,2,0,2,9/14/16,,1,,NA,
53x69,PECA,IS,STOCK,NA,HA,53,69,1,0,1,10/19/16,,2,35,2,
53x69,PECA,IS,STOCK,NA,HA,53,69,1,1,0,11/27/16,,3,39,1,
53x69,PECA,IS,STOCK,NA,HA,53,69,1,0,1,12/24/16,,4,27,1,
